tourney_name,tourney_date,winner_id,winner_name,winner_ioc
Antwerp,1997-02-17,101820.0,Marc Rosset,SUI
Scottsdale,1997-03-03,102882.0,Mark Philippoussis,AUS
Wimbledon,1997-06-23,101948.0,Pete Sampras,USA
Paris Masters,1997-10-27,101948.0,Pete Sampras,USA
Amsterdam,1997-07-28,101792.0,Slava Dosedel,CZE
Bastad,1997-07-07,102796.0,Magnus Norman,SWE
Queen's Club,1997-06-09,102882.0,Mark Philippoussis,AUS
Bologna,1997-06-09,102456.0,Felix Mantilla,ESP
Barcelona,1997-04-14,102610.0,Albert Costa,ESP
San Jose,1997-02-10,101948.0,Pete Sampras,USA
Casablanca,1997-03-24,102271.0,Hicham Arazi,MAR
Santiago,1997-11-03,103031.0,Julian Alonso,ESP
Halle,1997-06-09,102338.0,Yevgeny Kafelnikov,RUS
Estoril,1997-04-07,102374.0,Alex Corretja,ESP
Umag,1997-07-21,102456.0,Felix Mantilla,ESP
Shanghai,1997-01-27,102466.0,Jan Kroslak,SVK
Chennai,1997-04-07,102025.0,Mikael Tillstrom,SWE
Palermo,1997-09-29,102238.0,Alberto Berasategui,ESP
Singapore,1997-10-06,101320.0,Magnus Gustafsson,SWE
Toulouse,1997-09-22,103017.0,Nicolas Kiefer,GER
Stuttgart Outdoor,1997-07-14,102374.0,Alex Corretja,ESP
Zagreb,1997-01-27,101964.0,Goran Ivanisevic,CRO
Basel,1997-09-29,102257.0,Greg Rusedski,GBR
Tokyo,1997-04-14,101990.0,Richard Krajicek,NED
Los Angeles,1997-07-21,101793.0,Jim Courier,USA
Cincinnati Masters,1997-08-04,101948.0,Pete Sampras,USA
Canada Masters,1997-07-28,102162.0,Chris Woodruff,USA
New Haven,1997-08-11,102338.0,Yevgeny Kafelnikov,RUS
Boston,1997-08-18,102854.0,Sjeng Schalken,NED
Coral Springs,1997-05-05,101727.0,Jason Stoltenberg,AUS
Marseille,1997-02-10,102358.0,Thomas Enqvist,SWE
Dubai,1997-02-10,101404.0,Thomas Muster,AUT
Dusseldorf,1997-05-19,102610.0,Albert Costa,ESP
Dusseldorf,1997-05-19,102456.0,Felix Mantilla,ESP
Tour Finals,1997-11-10,101948.0,Pete Sampras,USA
Australian Open,1998-01-19,101434.0,Petr Korda,CZE
Vienna,1998-10-12,101948.0,Pete Sampras,USA
Orlando,1998-04-20,101793.0,Jim Courier,USA
Marseille,1998-02-02,102358.0,Thomas Enqvist,SWE
Philadelphia,1998-02-23,101948.0,Pete Sampras,USA
Indian Wells Masters,1998-03-09,102701.0,Marcelo Rios,CHI
London,1998-02-23,102338.0,Yevgeny Kafelnikov,RUS
Atlanta,1998-04-27,101948.0,Pete Sampras,USA
Prague,1998-04-27,101897.0,Fernando Meligeni,BRA
Lyon,1998-10-19,102374.0,Alex Corretja,ESP
Bogota,1998-11-02,103151.0,Mariano Zabaleta,ARG
Munich,1998-04-27,102358.0,Thomas Enqvist,SWE
St. Poelten,1998-05-18,102701.0,Marcelo Rios,CHI
Auckland,1998-01-12,102701.0,Marcelo Rios,CHI
Bastad,1998-07-06,101320.0,Magnus Gustafsson,SWE
Amsterdam,1998-08-03,102796.0,Magnus Norman,SWE
Hong Kong,1998-04-06,102202.0,Kenneth Carlsen,DEN
Bournemouth,1998-09-14,102456.0,Felix Mantilla,ESP
Sydney Outdoor,1998-01-12,102344.0,Karol Kucera,SVK
Adelaide,1998-01-05,103720.0,Lleyton Hewitt,AUS
Chennai,1998-04-06,102158.0,Patrick Rafter,AUS
Estoril,1998-04-06,102238.0,Alberto Berasategui,ESP
Doha,1998-01-05,101434.0,Petr Korda,CZE
Bucharest,1998-09-14,101532.0,Francisco Clavet,ESP
Mexico City,1998-10-26,102562.0,Jiri Novak,CZE
Nottingham,1998-06-15,102035.0,Jonas Bjorkman,SWE
Split,1998-02-02,101964.0,Goran Ivanisevic,CRO
Hamburg Masters,1998-05-04,102610.0,Albert Costa,ESP
Rome Masters,1998-05-11,102701.0,Marcelo Rios,CHI
Monte Carlo Masters,1998-04-20,102845.0,Carlos Moya,ESP
Indianapolis,1998-08-17,102374.0,Alex Corretja,ESP
Washington,1998-07-20,101736.0,Andre Agassi,USA
Casablanca,1998-03-23,102247.0,Andrea Gaudenzi,ITA
Dubai,1998-02-09,102374.0,Alex Corretja,ESP
Mallorca,1998-09-28,102856.0,Gustavo Kuerten,BRA
Toulouse,1998-09-28,101733.0,Jan Siemerink,NED
Singapore,1998-10-12,102701.0,Marcelo Rios,CHI
Palermo,1998-10-05,103264.0,Mariano Puerta,ARG
Boston,1998-08-24,102021.0,Michael Chang,USA
Stuttgart Outdoor,1998-07-20,102856.0,Gustavo Kuerten,BRA
Tokyo,1998-04-13,102318.0,Andrei Pavel,ROU
Basel,1998-10-05,102450.0,Tim Henman,GBR
Stockholm,1998-11-09,101774.0,Todd Martin,USA
San Jose,1998-02-09,101736.0,Andre Agassi,USA
Barcelona,1998-04-13,101774.0,Todd Martin,USA
New Haven,1998-08-17,102344.0,Karol Kucera,SVK
Canada Masters,1998-08-03,102158.0,Patrick Rafter,AUS
Cincinnati Masters,1998-08-10,102158.0,Patrick Rafter,AUS
Los Angeles,1998-07-27,101736.0,Andre Agassi,USA
Coral Springs,1998-05-04,102776.0,Andrew Ilie,AUS
San Marino,1998-08-10,103103.0,Dominik Hrbaty,SVK
Kitzbuhel,1998-07-27,102610.0,Albert Costa,ESP
Grand Slam Cup,1998-09-28,102701.0,Marcelo Rios,CHI
Roland Garros,1998-05-25,102845.0,Carlos Moya,ESP
Stuttgart Masters,1998-10-26,101990.0,Richard Krajicek,NED
Paris Masters,1998-11-02,102257.0,Greg Rusedski,GBR
Rotterdam,1998-03-02,101733.0,Jan Siemerink,NED
Halle,1998-06-08,102338.0,Yevgeny Kafelnikov,RUS
Santiago,1998-11-09,101532.0,Francisco Clavet,ESP
Tashkent,1998-09-14,102450.0,Tim Henman,GBR
St. Petersburg,1998-02-09,101990.0,Richard Krajicek,NED
US Open,1998-08-31,102158.0,Patrick Rafter,AUS
Copenhagen,1998-03-09,101320.0,Magnus Gustafsson,SWE
Memphis,1998-02-16,102882.0,Mark Philippoussis,AUS
Umag,1998-07-27,102539.0,Bohdan Ulihrach,CZE
Moscow,1998-11-09,102338.0,Yevgeny Kafelnikov,RUS
Scottsdale,1998-03-02,101736.0,Andre Agassi,USA
Antwerp,1998-02-16,102257.0,Greg Rusedski,GBR
Wimbledon,1998-06-22,101948.0,Pete Sampras,USA
Miami Masters,1998-03-16,102701.0,Marcelo Rios,CHI
Bologna,1998-06-08,103031.0,Julian Alonso,ESP
Queen's Club,1998-06-08,102401.0,Scott Draper,AUS
Gstaad,1998-07-06,102374.0,Alex Corretja,ESP
Newport,1998-07-06,102233.0,Leander Paes,IND
Shanghai,1998-10-05,102021.0,Michael Chang,USA
's-Hertogenbosch,1998-06-15,102158.0,Patrick Rafter,AUS
Long Island,1998-08-24,102158.0,Patrick Rafter,AUS
Ostrava,1998-10-19,101736.0,Andre Agassi,USA
Dusseldorf,1998-05-18,103163.0,Tommy Haas,GER
Dusseldorf,1998-05-18,103017.0,Nicolas Kiefer,GER
Tour Finals,1998-11-23,102374.0,Alex Corretja,ESP
Bucharest,1999-09-27,103252.0,Alberto Martin,ESP
Stuttgart Masters,1999-10-25,102358.0,Thomas Enqvist,SWE
Grand Slam Cup,1999-09-27,102257.0,Greg Rusedski,GBR
Paris Masters,1999-11-01,101736.0,Andre Agassi,USA
Bastad,1999-07-05,102548.0,Juan Antonio Marin,CRC
Gstaad,1999-07-05,102610.0,Albert Costa,ESP
Copenhagen,1999-03-01,101320.0,Magnus Gustafsson,SWE
Washington,1999-08-16,101736.0,Andre Agassi,USA
Indianapolis,1999-08-16,102839.0,Nicolas Lapentti,ECU
Hamburg Masters,1999-05-03,102701.0,Marcelo Rios,CHI
Rome Masters,1999-05-10,102856.0,Gustavo Kuerten,BRA
Monte Carlo Masters,1999-04-19,102856.0,Gustavo Kuerten,BRA
Singapore,1999-10-11,102701.0,Marcelo Rios,CHI
Palermo,1999-10-04,103324.0,Arnaud Di Pasquale,FRA
Stuttgart Outdoor,1999-07-19,102796.0,Magnus Norman,SWE
Basel,1999-10-04,102344.0,Karol Kucera,SVK
Tokyo,1999-04-12,103017.0,Nicolas Kiefer,GER
Nottingham,1999-06-14,101611.0,Cedric Pioline,FRA
Tashkent,1999-09-13,103017.0,Nicolas Kiefer,GER
St Petersburg,1999-02-08,101820.0,Marc Rosset,SUI
US Open,1999-08-30,101736.0,Andre Agassi,USA
Long Island,1999-08-23,102796.0,Magnus Norman,SWE
's-Hertogenbosch,1999-06-14,102158.0,Patrick Rafter,AUS
Casablanca,1999-03-22,103252.0,Alberto Martin,ESP
Atlanta,1999-04-26,102905.0,Stefan Koubek,AUT
London,1999-02-22,101990.0,Richard Krajicek,NED
Rotterdam,1999-02-15,102338.0,Yevgeny Kafelnikov,RUS
Indian Wells Masters,1999-03-08,102882.0,Mark Philippoussis,AUS
Miami Masters,1999-03-15,101990.0,Richard Krajicek,NED
Memphis,1999-02-15,103163.0,Tommy Haas,GER
Bournemouth,1999-09-13,102437.0,Adrian Voinea,ROU
Australian Open,1999-01-18,102338.0,Yevgeny Kafelnikov,RUS
Lyon,1999-10-18,102839.0,Nicolas Lapentti,ECU
Mallorca,1999-09-13,103507.0,Juan Carlos Ferrero,ESP
San Marino,1999-08-09,102869.0,Galo Blanco,ESP
Orlando,1999-04-19,102796.0,Magnus Norman,SWE
Auckland,1999-01-11,102854.0,Sjeng Schalken,NED
St. Poelten,1999-05-17,102701.0,Marcelo Rios,CHI
Munich,1999-04-26,102644.0,Franco Squillari,ARG
Prague,1999-04-26,103103.0,Dominik Hrbaty,SVK
Shanghai,1999-10-04,102796.0,Magnus Norman,SWE
Chennai,1999-04-05,101647.0,Byron Black,ZIM
Merano,1999-06-07,102950.0,Fernando Vicente,ESP
Scottsdale,1999-03-01,102998.0,Jan Michael Gambill,USA
Moscow,1999-11-08,102338.0,Yevgeny Kafelnikov,RUS
Umag,1999-07-26,102796.0,Magnus Norman,SWE
Halle,1999-06-07,103017.0,Nicolas Kiefer,GER
Boston,1999-08-23,103498.0,Marat Safin,RUS
Toulouse,1999-09-27,102765.0,Nicolas Escude,FRA
Stockholm,1999-11-08,102358.0,Thomas Enqvist,SWE
Adelaide,1999-01-04,102358.0,Thomas Enqvist,SWE
Sydney,1999-01-11,101774.0,Todd Martin,USA
Vienna,1999-10-11,102257.0,Greg Rusedski,GBR
Hong Kong,1999-04-05,101736.0,Andre Agassi,USA
Dubai,1999-02-08,102259.0,Jerome Golmard,FRA
Marseille,1999-02-01,102148.0,Fabrice Santoro,FRA
Wimbledon,1999-06-21,101948.0,Pete Sampras,USA
Queen's Club,1999-06-07,101948.0,Pete Sampras,USA
Amsterdam,1999-08-02,101962.0,Younes El Aynaoui,MAR
Newport,1999-07-05,102162.0,Chris Woodruff,USA
Kitzbuhel,1999-07-26,102610.0,Albert Costa,ESP
Roland Garros,1999-05-24,101736.0,Andre Agassi,USA
Barcelona,1999-04-12,102456.0,Felix Mantilla,ESP
San Jose,1999-02-08,102882.0,Mark Philippoussis,AUS
Canada Masters,1999-08-02,102563.0,Thomas Johansson,SWE
Los Angeles,1999-07-26,101948.0,Pete Sampras,USA
Cincinnati Masters,1999-08-09,101948.0,Pete Sampras,USA
Delray Beach,1999-05-03,103720.0,Lleyton Hewitt,AUS
Estoril,1999-04-05,102610.0,Albert Costa,ESP
Doha,1999-01-04,102783.0,Rainer Schuettler,GER
Dusseldorf,1999-05-16,102035.0,Jonas Bjorkman,SWE
Dusseldorf,1999-05-16,102158.0,Patrick Rafter,AUS
Tour Finals,1999-11-22,101948.0,Pete Sampras,USA
Orlando,2000-05-01,103602.0,Fernando Gonzalez,CHI
Atlanta,2000-04-10,102776.0,Andrew Ilie,AUS
London,2000-02-21,101820.0,Marc Rosset,SUI
US Open,2000-08-28,103498.0,Marat Safin,RUS
St. Petersburg,2000-11-06,103498.0,Marat Safin,RUS
Memphis,2000-02-14,101723.0,Magnus Larsson,SWE
Indian Wells Masters,2000-03-13,102374.0,Alex Corretja,ESP
Rotterdam,2000-02-14,101611.0,Cedric Pioline,FRA
Hong Kong,2000-10-02,103017.0,Nicolas Kiefer,GER
Casablanca,2000-04-10,102950.0,Fernando Vicente,ESP
Australian Open,2000-01-17,101736.0,Andre Agassi,USA
Mexico City,2000-02-21,103428.0,Juan Ignacio Chela,ARG
Vienna,2000-10-09,102450.0,Tim Henman,GBR
's-Hertogenbosch,2000-06-19,102158.0,Patrick Rafter,AUS
Adelaide,2000-01-03,103720.0,Lleyton Hewitt,AUS
Scottsdale,2000-03-06,103720.0,Lleyton Hewitt,AUS
Moscow,2000-10-23,102338.0,Yevgeny Kafelnikov,RUS
Umag,2000-07-17,102701.0,Marcelo Rios,CHI
Miami Masters,2000-03-20,101948.0,Pete Sampras,USA
Mallorca,2000-05-01,103498.0,Marat Safin,RUS
San Marino,2000-07-24,102231.0,Alex Calatrava,ESP
Bucharest,2000-09-11,102607.0,Juan Balcells,ESP
Lyon,2000-11-06,103096.0,Arnaud Clement,FRA
Halle,2000-06-12,102184.0,David Prinosil,GER
Santiago,2000-02-28,102856.0,Gustavo Kuerten,BRA
Tashkent,2000-09-11,103498.0,Marat Safin,RUS
St. Poelten,2000-05-22,102318.0,Andrei Pavel,ROU
Auckland,2000-01-10,102796.0,Magnus Norman,SWE
Wimbledon,2000-06-26,101948.0,Pete Sampras,USA
Los Angeles,2000-07-24,102021.0,Michael Chang,USA
Cincinnati Masters,2000-08-07,102358.0,Thomas Enqvist,SWE
Canada Masters,2000-07-31,103498.0,Marat Safin,RUS
Barcelona,2000-04-24,103498.0,Marat Safin,RUS
San Jose,2000-02-07,102882.0,Mark Philippoussis,AUS
Stockholm,2000-11-20,102563.0,Thomas Johansson,SWE
Delray Beach,2000-02-28,102905.0,Stefan Koubek,AUT
Marseille,2000-02-07,101820.0,Marc Rosset,SUI
Dubai,2000-02-07,103017.0,Nicolas Kiefer,GER
Estoril,2000-04-10,102845.0,Carlos Moya,ESP
Nottingham,2000-06-19,103206.0,Sebastien Grosjean,FRA
Shanghai,2000-10-16,102796.0,Magnus Norman,SWE
Chennai,2000-01-03,102259.0,Jerome Golmard,FRA
Munich,2000-05-01,102644.0,Franco Squillari,ARG
Gstaad,2000-07-10,102374.0,Alex Corretja,ESP
Sydney Olympics,2000-09-18,102338.0,Yevgeny Kafelnikov,RUS
Rome Masters,2000-05-08,102796.0,Magnus Norman,SWE
Hamburg Masters,2000-05-15,102856.0,Gustavo Kuerten,BRA
Monte Carlo Masters,2000-04-17,101611.0,Cedric Pioline,FRA
Washington,2000-08-14,102374.0,Alex Corretja,ESP
Indianapolis,2000-08-14,102856.0,Gustavo Kuerten,BRA
Kitzbuhel,2000-07-24,102374.0,Alex Corretja,ESP
Queen's Club,2000-06-12,103720.0,Lleyton Hewitt,AUS
Newport,2000-07-10,103193.0,Peter Wessels,NED
Amsterdam,2000-07-17,101320.0,Magnus Gustafsson,SWE
Bastad,2000-07-10,102796.0,Magnus Norman,SWE
Copenhagen,2000-02-28,103714.0,Andreas Vinciguerra,SWE
Stuttgart Outdoor,2000-07-17,102644.0,Franco Squillari,ARG
Doha,2000-01-03,102148.0,Fabrice Santoro,FRA
Palermo,2000-09-25,103694.0,Olivier Rochus,BEL
Toulouse,2000-10-16,102374.0,Alex Corretja,ESP
Basel,2000-10-23,102358.0,Thomas Enqvist,SWE
Tokyo,2000-10-09,102854.0,Sjeng Schalken,NED
Stuttgart Masters,2000-10-30,101965.0,Wayne Ferreira,RSA
Paris Masters,2000-11-13,103498.0,Marat Safin,RUS
Bogota,2000-03-06,103264.0,Mariano Puerta,ARG
Roland Garros,2000-05-29,102856.0,Gustavo Kuerten,BRA
Brighton,2000-11-20,102450.0,Tim Henman,GBR
Long Island,2000-08-21,102796.0,Magnus Norman,SWE
Sydney,2000-01-10,103720.0,Lleyton Hewitt,AUS
Dusseldorf,2000-05-21,102344.0,Karol Kucera,SVK
Dusseldorf,2000-05-21,103103.0,Dominik Hrbaty,SVK
Masters Cup,2000-11-27,102856.0,Gustavo Kuerten,BRA
Australian Open,2001-01-15,101736.0,Andre Agassi,USA
Nottingham,2001-06-18,102563.0,Thomas Johansson,SWE
Sydney,2001-01-08,103720.0,Lleyton Hewitt,AUS
Casablanca,2001-04-09,103084.0,Guillermo Canas,ARG
Indian Wells Masters,2001-03-12,101736.0,Andre Agassi,USA
Rotterdam,2001-02-19,102765.0,Nicolas Escude,FRA
Memphis,2001-02-19,102882.0,Mark Philippoussis,AUS
Miami Masters,2001-03-19,101736.0,Andre Agassi,USA
US Open,2001-08-27,103720.0,Lleyton Hewitt,AUS
Milan,2001-01-29,103819.0,Roger Federer,SUI
Atlanta,2001-04-23,104053.0,Andy Roddick,USA
Kitzbuhel,2001-07-23,102839.0,Nicolas Lapentti,ECU
Queen's Club,2001-06-11,103720.0,Lleyton Hewitt,AUS
Gstaad,2001-07-09,102562.0,Jiri Novak,CZE
Newport,2001-07-09,102524.0,Neville Godwin,RSA
Bastad,2001-07-09,102247.0,Andrea Gaudenzi,ITA
Amsterdam,2001-07-16,102374.0,Alex Corretja,ESP
Roland Garros,2001-05-28,102856.0,Gustavo Kuerten,BRA
Stuttgart Masters,2001-10-15,103163.0,Tommy Haas,GER
Paris Masters,2001-10-29,103206.0,Sebastien Grosjean,FRA
Doha,2001-01-01,102701.0,Marcelo Rios,CHI
Bogota,2001-01-28,102950.0,Fernando Vicente,ESP
Chennai,2001-01-01,103420.0,Michal Tabara,CZE
Shanghai,2001-09-17,102783.0,Rainer Schuettler,GER
Bucharest,2001-09-10,101962.0,Younes El Aynaoui,MAR
Copenhagen,2001-02-12,102450.0,Tim Henman,GBR
Rome Masters,2001-05-07,103507.0,Juan Carlos Ferrero,ESP
Hamburg Masters,2001-05-14,102287.0,Albert Portas,ESP
Monte Carlo Masters,2001-04-16,102856.0,Gustavo Kuerten,BRA
Indianapolis,2001-08-13,102158.0,Patrick Rafter,AUS
Washington,2001-08-13,104053.0,Andy Roddick,USA
Munich,2001-04-30,102562.0,Jiri Novak,CZE
Auckland,2001-01-08,103103.0,Dominik Hrbaty,SVK
St. Poelten,2001-05-21,102247.0,Andrea Gaudenzi,ITA
St. Petersburg,2001-10-22,103498.0,Marat Safin,RUS
Estoril,2001-04-09,103507.0,Juan Carlos Ferrero,ESP
Delray Beach,2001-03-05,102998.0,Jan Michael Gambill,USA
Marseille,2001-02-12,102338.0,Yevgeny Kafelnikov,RUS
Dubai,2001-02-26,103507.0,Juan Carlos Ferrero,ESP
Stockholm,2001-10-22,102854.0,Sjeng Schalken,NED
Cincinnati Masters,2001-08-06,102856.0,Gustavo Kuerten,BRA
Los Angeles,2001-07-23,101736.0,Andre Agassi,USA
Canada Masters,2001-07-30,102318.0,Andrei Pavel,ROU
San Jose,2001-02-26,102257.0,Greg Rusedski,GBR
Barcelona,2001-04-23,103507.0,Juan Carlos Ferrero,ESP
Acapulco,2001-02-26,102856.0,Gustavo Kuerten,BRA
Adelaide,2001-01-01,103163.0,Tommy Haas,GER
Hong Kong,2001-09-24,102701.0,Marcelo Rios,CHI
Vienna,2001-10-08,103163.0,Tommy Haas,GER
Tokyo,2001-10-01,103720.0,Lleyton Hewitt,AUS
Basel,2001-10-22,102450.0,Tim Henman,GBR
Vina del Mar,2001-02-12,103909.0,Guillermo Coria,ARG
Buenos Aires,2001-02-19,102856.0,Gustavo Kuerten,BRA
Halle,2001-06-11,102563.0,Thomas Johansson,SWE
Lyon,2001-10-08,103344.0,Ivan Ljubicic,CRO
Sopot - WS,2001-07-23,103990.0,Tommy Robredo,ESP
Mallorca,2001-04-30,103252.0,Alberto Martin,ESP
Wimbledon,2001-06-25,101964.0,Goran Ivanisevic,CRO
Houston,2001-04-30,104053.0,Andy Roddick,USA
Umag,2001-07-16,102845.0,Carlos Moya,ESP
Moscow,2001-10-01,102338.0,Yevgeny Kafelnikov,RUS
Scottsdale,2001-03-05,101532.0,Francisco Clavet,ESP
Costa Do Sauipe,2001-09-10,102788.0,Jan Vacek,CZE
Stuttgart,2001-07-16,102856.0,Gustavo Kuerten,BRA
Palermo,2001-09-24,102456.0,Felix Mantilla,ESP
's-Hertogenbosch,2001-06-18,103720.0,Lleyton Hewitt,AUS
Long Island,2001-08-20,103163.0,Tommy Haas,GER
Tashkent,2001-09-10,103498.0,Marat Safin,RUS
Dusseldorf,2001-05-21,102338.0,Yevgeny Kafelnikov,RUS
Masters Cup,2001-11-12,103720.0,Lleyton Hewitt,AUS
Delray Beach,2002-03-04,102106.0,Davide Sanguinetti,ITA
Dubai,2002-02-25,102148.0,Fabrice Santoro,FRA
Marseille,2002-02-11,102358.0,Thomas Enqvist,SWE
Indianapolis,2002-08-12,102257.0,Greg Rusedski,GBR
Tashkent,2002-09-09,102338.0,Yevgeny Kafelnikov,RUS
Rotterdam,2002-02-18,102765.0,Nicolas Escude,FRA
Indian Wells Masters,2002-03-11,103720.0,Lleyton Hewitt,AUS
Miami Masters,2002-03-18,101736.0,Andre Agassi,USA
Memphis,2002-02-18,104053.0,Andy Roddick,USA
Milan,2002-01-28,102106.0,Davide Sanguinetti,ITA
Vienna,2002-10-07,103819.0,Roger Federer,SUI
Hong Kong,2002-09-23,103507.0,Juan Carlos Ferrero,ESP
Adelaide,2001-12-31,102450.0,Tim Henman,GBR
Madrid Masters,2002-10-14,101736.0,Andre Agassi,USA
Costa Do Sauipe,2002-09-09,102856.0,Gustavo Kuerten,BRA
Mallorca,2002-04-29,103292.0,Gaston Gaudio,ARG
Sopot,2002-07-22,104076.0,Jose Acasuso,ARG
Munich,2002-04-29,101962.0,Younes El Aynaoui,MAR
Auckland,2002-01-07,102257.0,Greg Rusedski,GBR
St. Poelten,2002-05-20,102839.0,Nicolas Lapentti,ECU
Lyon,2002-10-07,103908.0,Paul Henri Mathieu,FRA
Copenhagen,2002-02-11,102694.0,Lars Burgsmuller,GER
Houston,2002-04-22,104053.0,Andy Roddick,USA
Moscow,2002-09-30,103908.0,Paul Henri Mathieu,FRA
Umag,2002-07-15,102845.0,Carlos Moya,ESP
Scottsdale,2002-03-04,101736.0,Andre Agassi,USA
Buenos Aires,2002-02-18,103454.0,Nicolas Massu,CHI
Vina del Mar,2002-02-11,103602.0,Fernando Gonzalez,CHI
Halle,2002-06-10,102338.0,Yevgeny Kafelnikov,RUS
Sydney,2002-01-07,103819.0,Roger Federer,SUI
Wimbledon,2002-06-24,103720.0,Lleyton Hewitt,AUS
Estoril,2002-04-08,103900.0,David Nalbandian,ARG
Kitzbuhel,2002-07-22,102374.0,Alex Corretja,ESP
Queen's Club,2002-06-10,103720.0,Lleyton Hewitt,AUS
Amersfoort,2002-07-15,103428.0,Juan Ignacio Chela,ARG
Bastad,2002-07-08,102845.0,Carlos Moya,ESP
Newport,2002-07-08,103758.0,Taylor Dent,USA
Gstaad,2002-07-08,102374.0,Alex Corretja,ESP
Stockholm,2002-10-21,103387.0,Paradorn Srichaphan,THA
Australian Open,2002-01-14,102563.0,Thomas Johansson,SWE
Barcelona,2002-04-22,103292.0,Gaston Gaudio,ARG
San Jose,2002-02-25,103720.0,Lleyton Hewitt,AUS
Canada Masters,2002-07-29,103084.0,Guillermo Canas,ARG
Los Angeles,2002-07-22,101736.0,Andre Agassi,USA
Cincinnati Masters,2002-08-05,102845.0,Carlos Moya,ESP
Paris Masters,2002-10-28,103498.0,Marat Safin,RUS
Hamburg Masters,2002-05-13,103819.0,Roger Federer,SUI
Doha,2001-12-31,101962.0,Younes El Aynaoui,MAR
Bucharest,2002-09-09,103970.0,David Ferrer,ESP
Rome Masters,2002-05-06,101736.0,Andre Agassi,USA
Monte Carlo Masters,2002-04-15,103507.0,Juan Carlos Ferrero,ESP
Basel,2002-10-21,103900.0,David Nalbandian,ARG
Tokyo,2002-09-30,102202.0,Kenneth Carlsen,DEN
Palermo,2002-09-23,103602.0,Fernando Gonzalez,CHI
Stuttgart,2002-07-15,104022.0,Mikhail Youzhny,RUS
Roland Garros,2002-05-27,102610.0,Albert Costa,ESP
Nottingham,2002-06-17,102035.0,Jonas Bjorkman,SWE
Chennai,2001-12-31,103084.0,Guillermo Canas,ARG
US Open,2002-08-26,101948.0,Pete Sampras,USA
Long Island,2002-08-19,103387.0,Paradorn Srichaphan,THA
's-Hertogenbosch,2002-06-17,102854.0,Sjeng Schalken,NED
St. Petersburg,2002-10-21,103206.0,Sebastien Grosjean,FRA
Acapulco,2002-02-25,102845.0,Carlos Moya,ESP
Casablanca,2002-04-08,101962.0,Younes El Aynaoui,MAR
Washington,2002-08-12,103484.0,James Blake,USA
Wrexham CH,2002-07-29,102694.0,Lars Burgsmuller,GER
Masters Cup,2002-11-11,103720.0,Lleyton Hewitt,AUS
Copenhagen,2003-02-24,102344.0,Karol Kucera,SVK
Roland Garros,2003-05-26,103507.0,Juan Carlos Ferrero,ESP
Hamburg Masters,2003-05-12,103909.0,Guillermo Coria,ARG
Rome Masters,2003-05-05,102456.0,Felix Mantilla,ESP
Monte Carlo Masters,2003-04-14,103507.0,Juan Carlos Ferrero,ESP
Acapulco,2003-02-24,102860.0,Agustin Calleri,ARG
US Open,2003-08-25,104053.0,Andy Roddick,USA
Casablanca,2003-04-07,102369.0,Julien Boutter,FRA
San Jose,2003-02-10,101736.0,Andre Agassi,USA
Barcelona,2003-04-21,102845.0,Carlos Moya,ESP
Cincinnati Masters,2003-08-11,104053.0,Andy Roddick,USA
Los Angeles,2003-07-28,101965.0,Wayne Ferreira,RSA
Australian Open,2003-01-13,101736.0,Andre Agassi,USA
Stockholm,2003-10-20,103888.0,Mardy Fish,USA
Chennai,2002-12-30,103387.0,Paradorn Srichaphan,THA
Shanghai,2003-09-22,102882.0,Mark Philippoussis,AUS
Estoril,2003-04-07,103786.0,Nikolay Davydenko,RUS
Nottingham,2003-06-16,102257.0,Greg Rusedski,GBR
Tokyo,2003-09-29,102783.0,Rainer Schuettler,GER
Basel,2003-10-20,103909.0,Guillermo Coria,ARG
Palermo,2003-09-22,103454.0,Nicolas Massu,CHI
Stuttgart,2003-07-14,103909.0,Guillermo Coria,ARG
Dubai,2003-02-24,103819.0,Roger Federer,SUI
Marseille,2003-02-10,103819.0,Roger Federer,SUI
Delray Beach,2003-03-03,102998.0,Jan Michael Gambill,USA
Bucharest,2003-09-08,103176.0,David Sanchez,ESP
Sopot,2003-07-28,103909.0,Guillermo Coria,ARG
Indianapolis,2003-07-21,104053.0,Andy Roddick,USA
Washington,2003-07-28,102450.0,Tim Henman,GBR
Paris Masters,2003-10-27,102450.0,Tim Henman,GBR
Scottsdale,2003-03-03,103720.0,Lleyton Hewitt,AUS
Umag,2003-07-21,102845.0,Carlos Moya,ESP
Moscow,2003-09-29,103758.0,Taylor Dent,USA
Halle,2003-06-09,103819.0,Roger Federer,SUI
Buenos Aires,2003-02-17,102845.0,Carlos Moya,ESP
Vina del Mar,2003-02-10,103176.0,David Sanchez,ESP
Queen's Club,2003-06-09,104053.0,Andy Roddick,USA
Bastad,2003-07-07,103151.0,Mariano Zabaleta,ARG
Amersfoort,2003-07-14,103454.0,Nicolas Massu,CHI
Gstaad,2003-07-07,102562.0,Jiri Novak,CZE
Newport,2003-07-07,104068.0,Robby Ginepri,USA
Kitzbuhel,2003-07-21,103909.0,Guillermo Coria,ARG
Wimbledon,2003-06-23,103819.0,Roger Federer,SUI
's-Hertogenbosch,2003-06-16,102854.0,Sjeng Schalken,NED
Long Island,2003-08-18,103387.0,Paradorn Srichaphan,THA
